1,1e-08
2,1e-08
3,1e-08
4,1e-08
5,1e-08
6,1e-08
7,1e-08
8,1e-08
9,1e-08
10,1e-08
11,1e-08
12,1e-08
13,1e-08
14,1e-08
15,1e-08
16,1e-08
17,1e-08
18,1e-08
19,1e-08
20,1e-08
21,1e-08
22,1e-08
23,1e-08
24,1e-08
25,1e-08
26,1e-08
27,1e-08
28,1e-08
29,1e-08
30,1e-08
31,1e-08
32,1e-08
33,1e-08
34,1e-08
35,1e-08
36,1e-08
37,1e-08
38,1e-08
39,1e-08
40,1e-08
41,1e-08
42,1e-08
43,1e-08
44,1e-08
45,1e-08
46,1e-08
47,1e-08
48,1e-08
49,1e-08
50,1e-08
51,1e-08
52,1e-08
53,1e-08
54,1e-08
55,1e-08
56,1e-08
57,1e-08
58,1e-08
59,1e-08
60,1e-08
61,1e-08
62,1e-08
63,1e-08
64,1e-08
65,1e-08
66,1e-08
67,1e-08
68,1e-08
69,1e-08
70,1e-08
71,1e-08
72,1e-08
73,1e-08
74,1e-08
75,1e-08
76,1e-08
77,1e-08
78,1e-08
79,1e-08
80,2e-08
81,1e-08
82,1e-08
83,1e-08
84,1e-08
85,1e-08
86,1e-08
87,1e-08
88,1e-08
89,2e-08
90,2e-08
91,1e-08
92,1e-08
93,2e-08
94,1e-08
95,1e-08
96,1e-08
97,1e-08
98,1e-08
99,1e-08
100,1e-08
101,1e-08
102,1e-08
103,1e-08
104,1e-08
105,1e-08
106,1e-08
107,1e-08
108,1e-08
109,1e-08
110,1e-08
111,1e-08
112,2e-08
113,1e-08
114,1e-08
115,1e-08
116,1e-08
117,1e-08
118,1e-08
119,1e-08
120,1e-08
121,2e-08
122,1e-08
123,2e-08
124,1e-08
125,1e-08
126,1e-08
127,1e-08
128,1e-08
129,2e-08
130,1e-08
131,1e-08
132,1e-08
133,1e-08
134,2e-08
135,1e-08
136,2e-08
137,1e-08
138,2e-08
139,1e-08
140,1e-08
141,1e-08
142,1e-08
143,1e-08
144,1e-08
145,1e-08
146,1e-08
147,1e-08
148,2e-08
149,2e-08
150,3e-08
151,3e-08
152,3e-08
153,3e-08
154,2.8e-07
155,2e-08
156,2e-08
157,2e-08
158,2e-08
159,2e-08
160,2e-08
161,2e-08
162,2e-08
163,2e-08
164,2e-08
165,2e-08
166,1e-08
167,1e-08
168,1e-08
169,2e-08
170,1e-08
171,2e-08
172,2e-08
173,2e-08
174,2e-08
175,1e-08
176,1e-08
177,2e-08
178,2e-08
179,1e-08
180,2e-08
181,3e-08
182,3e-08
183,3e-08
184,3e-08
185,3e-08
186,3e-08
187,3e-08
188,3e-08
189,3e-08
190,3e-08
191,3e-08
192,3e-08
193,3e-08
194,3e-08
195,3e-08
196,3e-08
197,3e-08
198,3e-08
199,2e-08
200,2e-08
201,2e-08
202,2e-08
203,2e-08
204,2e-08
205,2e-08
206,3e-08
207,3e-08
208,3e-08
209,3e-08
210,3e-08
211,2e-08
212,2e-08
213,2e-08
214,2e-08
215,2e-08
216,2e-08
217,4e-08
218,3e-08
219,3e-08
220,2e-08
221,4e-08
222,2e-08
223,2e-08
224,2e-08
225,2e-08
226,2e-08
227,2e-08
228,3e-08
229,2e-08
230,2e-08
231,2e-08
232,2e-08
233,2e-08
234,2e-08
235,2e-08
236,2e-08
237,2e-08
238,2e-08
239,2e-08
240,2e-08
241,2e-08
242,2e-08
243,2e-08
244,3e-08
245,3e-08
246,2e-08
247,2e-08
248,2e-08
249,2e-08
250,2e-08
251,3e-08
252,3e-08
253,3e-08
254,2e-08
255,3e-08
256,2e-08
257,3e-08
258,3e-08
259,3e-08
260,3e-08
261,3e-08
262,3e-08
263,2e-08
264,3e-08
265,3e-08
266,3e-08
267,3e-08
268,3e-08
269,3e-08
270,3e-08
271,3e-08
272,3e-08
273,3e-08
274,3e-08
275,3e-08
276,3e-08
277,3e-08
278,4e-08
279,3e-08
280,3e-08
281,4e-08
282,3e-08
283,3e-08
284,3e-08
285,4e-08
286,3e-08
287,3e-08
288,3e-08
289,3e-08
290,2e-08
291,4e-08
292,3e-08
293,4e-08
294,4e-08
295,4e-08
296,3e-08
297,4e-08
298,3e-08
299,3e-08
300,3e-08
301,4e-08
302,4e-08
303,3e-08
304,3e-08
305,4e-08
306,3e-08
307,3e-08
308,3e-08
309,4e-08
310,4e-08
311,3e-08
312,4e-08
313,3e-08
314,4e-08
315,4e-08
316,3e-08
317,4e-08
318,3e-08
319,3e-08
320,4e-08
321,4e-08
322,4e-08
323,4e-08
324,3e-08
325,4e-08
326,4e-08
327,3e-08
328,4e-08
329,4e-08
330,4e-08
331,4e-08
332,4e-08
333,3e-08
334,5e-08
335,3e-08
336,4e-08
337,4e-08
338,5e-08
339,4e-08
340,4e-08
341,5e-08
342,4e-08
343,4e-08
344,4e-08
345,5e-08
346,5e-08
347,5e-08
348,5e-08
349,5e-08
350,4e-08
351,4e-08
352,4e-08
353,4e-08
354,5e-08
355,4e-08
356,4e-08
357,5e-08
358,6e-08
359,4e-08
360,4e-08
361,4e-08
362,5e-08
363,4e-08
364,5e-08
365,4e-08
366,4e-08
367,4e-08
368,5e-08
369,4e-08
370,7e-08
371,5e-08
372,4e-08
373,5e-08
374,5e-08
375,5e-08
376,4e-08
377,6e-08
378,5e-08
379,6e-08
380,5e-08
381,5e-08
382,5e-08
383,4e-08
384,5e-08
385,4e-08
386,5e-08
387,5e-08
388,4e-08
389,5e-08
390,6e-08
391,5e-08
392,5e-08
393,6e-08
394,5e-08
395,5e-08
396,7e-08
397,1.1e-07
398,6e-08
399,5e-08
400,7e-08
