1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,1
15,1
16,0
17,0
18,1
19,0
20,0
21,1
22,1
23,1
24,1
25,0
26,3
27,2
28,1
29,0
30,1
31,0
32,1
33,0
34,0
35,5
36,1
37,0
38,1
39,0
40,5
41,1
42,0
43,1
44,0
45,1
46,2
47,4
48,3
49,1
50,5
51,4
52,4
53,7
54,6
55,2
56,6
57,1
58,4
59,3
60,3
61,4
62,0
63,4
64,1
65,3
66,4
67,2
68,1
69,0
70,7
71,6
72,3
73,3
74,4
75,2
76,3
77,2
78,2
79,0
80,10
81,3
82,1
83,2
84,2
85,3
86,9
87,2
88,4
89,11
90,10
91,1
92,1
93,13
94,1
95,2
96,7
97,0
98,1
99,7
100,3
101,2
102,1
103,2
104,6
105,3
106,7
107,2
108,7
109,3
110,2
111,9
112,10
113,3
114,6
115,0
116,3
117,6
118,8
119,2
120,9
121,7
122,5
123,8
124,2
125,6
126,2
127,5
128,2
129,6
130,0
131,3
132,4
133,6
134,6
135,5
136,7
137,5
138,9
139,6
140,2
141,4
142,7
143,1
144,3
145,5
146,4
147,1
148,9
149,4
150,10
151,3
152,5
153,11
154,14
155,6
156,4
157,2
158,0
159,7
160,9
161,5
162,7
163,11
164,3
165,4
166,2
167,3
168,2
169,10
170,5
171,12
172,13
173,10
174,5
175,5
176,4
177,7
178,5
179,2
180,8
181,8
182,3
183,6
184,7
185,9
186,7
187,6
188,10
189,5
190,7
191,9
192,4
193,2
194,13
195,14
196,2
197,2
198,7
199,7
200,20
201,8
202,17
203,12
204,3
205,9
206,10
207,5
208,7
209,7
210,20
211,7
212,24
213,18
214,29
215,31
216,16
217,35
218,15
219,38
220,12
221,25
222,7
223,17
224,32
225,22
226,16
227,18
228,44
229,16
230,25
231,20
232,14
233,15
234,38
235,23
236,46
237,35
238,28
239,52
240,21
241,47
242,45
243,18
244,64
245,84
246,31
247,37
248,42
249,36
250,40
251,60
252,53
253,59
254,44
255,67
256,54
257,63
258,48
259,83
260,69
261,79
262,64
263,37
264,48
265,72
266,54
267,36
268,54
269,85
270,81
271,68
272,77
273,91
274,110
275,108
276,68
277,115
278,143
279,101
280,66
281,144
282,83
283,72
284,95
285,122
286,60
287,66
288,78
289,60
290,47
291,146
292,97
293,133
294,109
295,117
296,89
297,145
298,102
299,77
300,70
301,172
302,125
303,109
304,95
305,109
306,86
307,84
308,113
309,109
310,125
311,72
312,100
313,115
314,157
315,142
316,88
317,149
318,56
319,94
320,131
321,112
322,179
323,135
324,91
325,125
326,117
327,57
328,147
329,118
330,96
331,132
332,162
333,63
334,195
335,114
336,172
337,159
338,187
339,159
340,156
341,174
342,168
343,114
344,156
345,205
346,181
347,197
348,191
349,180
350,132
351,155
352,132
353,129
354,174
355,125
356,158
357,198
358,292
359,135
360,157
361,155
362,191
363,120
364,190
365,138
366,158
367,151
368,222
369,150
370,294
371,204
372,143
373,142
374,185
375,220
376,156
377,273
378,201
379,246
380,218
381,140
382,198
383,149
384,171
385,164
386,227
387,203
388,97
389,200
390,275
391,239
392,225
393,310
394,247
395,178
396,391
397,805
398,293
399,231
400,461
