1,1.3e-07
2,1.4e-07
3,1.4e-07
4,1.6e-07
5,1.7e-07
6,1.7e-07
7,1.7e-07
8,1.7e-07
9,1.8e-07
10,1.8e-07
11,1.8e-07
12,1.9e-07
13,1.9e-07
14,1.9e-07
15,2e-07
16,2e-07
17,2e-07
18,2.1e-07
19,2e-07
20,2.1e-07
21,2.1e-07
22,2.1e-07
23,2.2e-07
24,2.2e-07
25,2.3e-07
26,2.1e-07
27,2e-07
28,2e-07
29,2.1e-07
30,2.2e-07
31,2.2e-07
32,2.4e-07
33,2.3e-07
34,2.2e-07
35,2.3e-07
36,2.2e-07
37,2.2e-07
38,2.3e-07
39,2.4e-07
40,2.4e-07
41,2.5e-07
42,2.3e-07
43,2.6e-07
44,2.5e-07
45,2.4e-07
46,2.5e-07
47,2.4e-07
48,2.5e-07
49,2.7e-07
50,2.6e-07
51,2.6e-07
52,2.7e-07
53,2.9e-07
54,3e-07
55,3e-07
56,2.4e-06
57,3.9e-07
58,3.1e-07
59,3.3e-07
60,3.3e-07
61,2.9e-07
62,3.4e-07
63,3.3e-07
64,7.8e-07
65,2.7e-07
66,2.7e-07
67,2.9e-07
68,3e-07
69,2.9e-07
70,3.1e-07
71,2.9e-07
72,3.5e-07
73,3.3e-07
74,3.2e-07
75,3.2e-07
76,3.2e-07
77,3.4e-07
78,2.4e-07
79,2.3e-07
80,2.4e-07
81,2.4e-07
82,2.4e-07
83,2.5e-07
84,2.6e-07
85,2.5e-07
86,2.5e-07
87,2.4e-07
88,2.6e-07
89,2.6e-07
90,2.8e-07
91,2.9e-07
92,2.9e-07
93,2.6e-07
94,2.6e-07
95,2.8e-07
96,2.8e-07
97,3.1e-07
98,2.9e-07
99,2.8e-07
100,2.9e-07
101,3e-07
102,2.9e-07
103,3.1e-07
104,3.6e-07
105,3e-07
106,2.8e-07
107,3.3e-07
108,3.2e-07
109,3.5e-07
110,3.6e-07
111,4.6e-07
112,3.3e-07
113,3.3e-07
114,3.7e-07
115,3.1e-07
116,3.1e-07
117,4.9e-07
118,6e-07
119,3.6e-07
120,6e-07
121,5.1e-07
122,5e-07
123,4.9e-07
124,5e-07
125,5.4e-07
126,5.6e-07
127,5.9e-07
128,4.8e-07
129,5e-07
130,5e-07
131,5.6e-07
132,5.5e-07
133,5.7e-07
134,5.8e-07
135,6.4e-07
136,9.3e-07
137,6.3e-07
138,6.6e-07
139,4.8e-07
140,6.7e-07
141,6.4e-07
142,7.5e-07
143,6.8e-07
144,8.1e-07
145,7.5e-07
146,7.6e-07
147,7.8e-07
148,7.4e-07
149,7.9e-07
150,7.5e-07
151,7.9e-07
152,8.3e-07
153,8.1e-07
154,9.1e-07
155,8.5e-07
156,8.7e-07
157,8.8e-07
158,8.7e-07
159,8.2e-07
160,9e-07
161,1.04e-06
162,1e-06
163,1.1e-06
164,7.3e-07
165,7.4e-07
166,6.6e-07
167,6.4e-07
168,6.5e-07
169,6.2e-07
170,6.9e-07
171,6.9e-07
172,6.7e-07
173,6.4e-07
174,6.4e-07
175,7.8e-07
176,9.4e-07
177,8.4e-07
178,9.6e-07
179,9.4e-07
180,9.6e-07
181,9.8e-07
182,9.9e-07
183,1.05e-06
184,1.02e-06
185,9.8e-07
186,1.11e-06
187,1.01e-06
188,1.13e-06
189,1.09e-06
190,1.25e-06
191,1.21e-06
192,1.04e-06
193,8.2e-07
194,1.13e-06
195,1.22e-06
196,1.13e-06
197,8.9e-07
198,9.7e-07
199,8.5e-07
200,8.2e-07
201,8.3e-07
202,8.7e-07
203,1.03e-06
204,8.5e-07
205,9.3e-07
206,9.2e-07
207,9.3e-07
208,8.9e-07
209,8.5e-07
210,9.3e-07
211,9.2e-07
212,9.3e-07
213,9.5e-07
214,1.02e-06
215,9.7e-07
216,1.06e-06
217,9.5e-07
218,8.7e-07
219,1.05e-06
220,1.09e-06
221,1.08e-06
222,9.3e-07
223,1.05e-06
224,9.4e-07
225,1.35e-06
226,1.17e-06
227,1.19e-06
228,1.14e-06
229,1.19e-06
230,1.12e-06
231,1.04e-06
232,1.36e-06
233,1.07e-06
234,1.04e-06
235,1.09e-06
236,1.02e-06
