1,1.07e-06
2,9e-08
3,9e-08
4,7e-08
5,9e-08
6,9e-08
7,9e-08
8,6e-08
9,1e-07
10,7e-08
11,8e-08
12,7e-08
13,9e-08
14,8e-08
15,7e-08
16,1e-07
17,7e-08
18,9e-08
19,9e-08
20,9e-08
21,9e-08
22,7e-08
23,9e-08
24,9e-08
25,9e-08
26,9e-08
27,9e-08
28,7e-08
29,8e-08
30,9e-08
31,9e-08
32,9e-08
33,7e-08
34,9e-08
35,7e-08
36,1.1e-07
37,7e-08
38,9e-08
39,9e-08
40,8e-08
41,8e-08
42,7e-08
43,9e-08
44,9e-08
45,9e-08
46,7e-08
47,8e-08
48,9e-08
49,9e-08
50,7e-08
51,9e-08
52,9e-08
53,9e-08
54,9e-08
55,7e-08
56,7e-08
57,1.1e-07
58,9e-08
59,9e-08
60,7e-08
61,9e-08
62,9e-08
63,7e-08
64,1.1e-07
65,7e-08
66,1e-07
67,9e-08
68,7e-08
69,1.1e-07
70,7e-08
71,9e-08
72,9e-08
73,7e-08
74,9e-08
75,9e-08
76,9e-08
77,1.7e-07
78,9e-08
79,7e-08
80,9e-08
81,9e-08
82,9e-08
83,9e-08
84,7e-08
85,9e-08
86,9e-08
87,9e-08
88,9e-08
89,7e-08
90,1.1e-07
91,7e-08
92,9e-08
93,9e-08
94,7e-08
95,1.1e-07
96,7e-08
97,7e-08
98,9e-08
99,9e-08
100,9e-08
101,1.9e-07
102,7e-08
103,1.1e-07
104,7e-08
105,1.1e-07
106,7e-08
107,9e-08
108,9e-08
109,7e-08
110,1.1e-07
111,7e-08
112,7e-08
113,1.2e-07
114,7e-08
115,1.1e-07
116,7e-08
117,7e-08
118,1.1e-07
119,7e-08
120,7e-08
121,1.1e-07
122,7e-08
123,1.1e-07
124,7e-08
125,7e-08
126,9e-08
127,9e-08
128,9e-08
129,9e-08
130,8e-08
131,1.1e-07
132,7e-08
133,9e-08
134,9e-08
135,7e-08
136,9e-08
137,9e-08
138,9e-08
139,9e-08
140,7e-08
141,9e-08
142,9e-08
143,9e-08
144,9e-08
145,7e-08
146,9e-08
147,9e-08
148,7e-08
149,1.1e-07
150,7e-08
151,7e-08
152,9e-08
153,7e-08
154,9e-08
155,7e-08
156,7e-08
157,9e-08
158,7e-08
159,7e-08
160,9e-08
161,7e-08
162,9e-08
163,7e-08
164,7e-08
165,9e-08
166,8e-08
167,9e-08
168,8e-08
169,7e-08
170,9e-08
171,7e-08
172,9e-08
173,7e-08
174,7e-08
175,9e-08
176,7e-08
177,7e-08
178,9e-08
179,7e-08
180,9e-08
181,7e-08
182,8e-08
183,9e-08
184,8e-08
185,9e-08
186,8e-08
187,7e-08
188,9e-08
189,8e-08
190,9e-08
191,8e-08
192,8e-08
193,1e-07
194,8e-08
195,9e-08
196,8e-08
197,8e-08
198,1e-07
199,8e-08
200,8e-08
201,1e-07
202,8e-08
203,1e-07
204,8e-08
205,8e-08
206,1e-07
207,8e-08
208,1e-07
209,8e-08
210,8e-08
211,1e-07
212,8e-08
213,1e-07
214,8e-08
215,8e-08
216,1e-07
217,8e-08
218,1e-07
219,8e-08
220,9e-08
221,1e-07
222,8e-08
223,8e-08
224,1e-07
225,8e-08
226,1e-07
227,8e-08
228,8e-08
229,1e-07
230,8e-08
231,1e-07
232,8e-08
233,8e-08
234,1e-07
235,1e-07
236,1e-07
237,8e-08
238,8e-08
239,1e-07
240,9e-08
241,8e-08
242,1e-07
243,8e-08
244,1e-07
245,8e-08
246,9e-08
247,1e-07
248,8e-08
249,1e-07
250,8e-08
251,8e-08
252,1e-07
253,8e-08
254,1e-07
255,8e-08
256,8e-08
257,1e-07
258,9e-08
259,1e-07
260,8e-08
261,8e-08
262,1e-07
263,9e-08
264,8e-08
265,1e-07
266,8e-08
267,1e-07
268,9e-08
269,8e-08
270,1e-07
271,9e-08
272,1e-07
273,9e-08
274,8e-08
275,1e-07
276,8e-08
277,1e-07
278,8e-08
279,8e-08
280,1e-07
281,8e-08
282,1e-07
283,9e-08
284,8e-08
285,1e-07
286,9e-08
287,8e-08
288,1e-07
289,8e-08
290,1e-07
291,8e-08
292,8e-08
293,1e-07
294,8e-08
295,1e-07
296,8e-08
297,9e-08
298,1e-07
299,8e-08
300,1e-07
301,8e-08
302,8e-08
303,1e-07
304,8e-08
305,8e-08
306,1e-07
307,8e-08
308,1e-07
309,8e-08
310,8e-08
311,6.4e-07
312,1.7e-07
313,1.3e-07
314,1.2e-07
315,1.5e-07
316,9e-08
317,3.3e-07
318,1.3e-07
319,1.2e-07
320,1.6e-07
321,1e-07
322,1.2e-07
323,9e-08
324,1.2e-07
325,1.2e-07
326,9e-08
327,1e-07
328,1e-07
329,1.3e-07
330,1.1e-07
331,9e-08
332,1e-07
333,1.1e-07
334,9e-08
335,1.1e-07
336,8e-08
337,9e-08
338,1e-07
339,9e-08
340,1.1e-07
341,9e-08
342,9e-08
343,1e-07
344,8e-08
345,1e-07
346,9e-08
347,8e-08
348,1.1e-07
349,9e-08
350,1e-07
351,8e-08
352,8e-08
353,1e-07
354,9e-08
355,8e-08
356,1.1e-07
357,8e-08
358,1e-07
359,9e-08
360,8e-08
361,1e-07
362,8e-08
363,1e-07
364,9e-08
365,8e-08
366,1e-07
367,9e-08
368,1e-07
369,8e-08
370,1e-07
371,1e-07
372,9e-08
373,9e-08
374,1e-07
375,9e-08
376,1e-07
377,8e-08
378,9e-08
379,1.1e-07
380,9e-08
381,1.1e-07
382,9e-08
383,9e-08
384,1.1e-07
385,9e-08
386,1.1e-07
387,9e-08
388,9e-08
389,1e-07
390,9e-08
391,1.1e-07
392,9e-08
393,9e-08
394,1.1e-07
395,9e-08
396,9e-08
397,1.1e-07
398,9e-08
399,2e-07
400,9e-08
