1,0
2,3
3,0
4,1
5,6
6,5
7,6
8,2
9,8
10,6
11,16
12,11
13,14
14,10
15,12
16,12
17,9
18,10
19,17
20,20
21,19
22,20
23,26
24,28
25,31
26,25
27,30
28,30
29,31
30,19
31,34
32,26
33,28
34,21
35,33
36,34
37,22
38,29
39,57
40,33
41,47
42,34
43,32
44,45
45,50
46,37
47,29
48,37
49,37
50,31
51,35
52,50
53,31
54,28
55,40
56,32
57,50
58,45
59,44
60,35
61,37
62,52
63,47
64,54
65,43
66,35
67,41
68,45
69,38
70,36
71,38
72,33
73,51
74,37
75,48
76,20
77,36
78,30
79,48
80,53
81,42
82,50
83,37
84,51
85,32
86,36
87,52
88,46
89,38
90,38
91,55
92,47
93,53
94,34
95,45
96,21
97,45
98,44
99,24
100,49
101,45
102,53
103,35
104,46
105,51
106,48
107,25
108,39
109,21
110,43
111,38
112,38
113,51
114,39
115,36
116,54
117,40
118,41
119,52
120,28
121,22
122,44
123,44
124,35
125,35
126,31
127,52
128,47
129,40
130,41
131,60
132,38
133,39
134,32
135,40
136,40
137,44
138,60
139,43
140,39
141,27
142,29
143,24
144,46
145,43
146,35
147,28
148,35
149,36
150,29
151,58
152,63
153,27
154,42
155,41
156,35
157,47
158,37
159,48
160,30
161,61
162,37
163,43
164,47
165,45
166,69
167,51
168,60
169,43
170,48
171,39
172,58
173,36
174,52
175,53
176,78
177,69
178,62
179,62
180,65
181,49
182,58
183,67
184,72
185,64
186,89
187,71
188,73
189,73
190,78
191,98
192,85
193,120
194,98
195,67
196,110
197,107
198,122
199,103
200,110
201,135
202,136
203,114
204,108
205,138
206,170
207,132
208,167
209,161
210,169
211,177
212,188
213,182
214,174
215,201
216,215
217,240
218,261
219,215
220,227
221,211
222,239
223,215
224,240
225,244
226,263
227,263
228,337
229,344
230,419
231,386
232,382
233,280
234,355
235,364
236,379
237,403
238,450
239,350
240,378
241,374
242,405
243,468
244,482
245,433
246,408
247,485
248,544
249,572
250,616
251,454
252,437
253,419
254,476
255,488
256,584
257,473
258,636
259,635
260,653
261,670
262,533
263,742
264,739
265,597
266,524
267,566
268,550
269,643
270,784
271,612
272,643
273,621
274,769
275,589
276,641
277,665
278,652
279,523
280,690
281,526
282,646
283,788
284,554
285,569
286,630
287,623
288,621
289,516
290,670
291,548
292,677
293,604
294,702
295,714
296,797
297,572
298,571
299,592
300,655
301,546
302,597
303,763
304,576
305,542
306,810
307,732
308,593
309,613
310,538
311,728
312,667
313,603
314,793
315,728
316,626
317,536
318,585
319,705
320,756
321,651
322,723
323,625
324,614
325,780
326,727
327,751
328,785
329,724
330,629
331,760
332,563
333,764
334,649
335,941
336,743
337,786
338,708
339,751
340,674
341,819
342,739
343,661
344,706
345,762
346,684
347,606
348,803
349,658
350,634
351,694
352,797
353,544
354,582
355,916
356,761
357,781
358,634
359,701
360,587
361,631
362,718
363,559
364,696
365,652
366,876
367,644
368,668
369,775
370,709
371,829
372,810
373,974
374,767
375,917
376,870
377,903
378,954
379,1152
380,1173
381,992
382,1493
383,1302
384,1364
385,1540
386,1479
387,1336
388,2021
389,1985
390,2068
391,2098
392,3425
393,3758
394,5058
395,5486
396,8637
397,9414
398,12937
399,27636
400,95372
